customer_id,date,year,month,current_plan_type,base_price_eur,data_limit_mb,voice_limit_min,sms_limit,roaming_limit_mb,roaming_limit_min,data_usage_mb,voice_minutes,sms_count,roaming_data_mb,roaming_minutes,bill_amount_eur,overuse_flag,churn_event
C00001,1/1/2024,2024,1,Standard,25,8000,500,200,500,40,4021.16,50.8,12,63.89,1.2,25.0,0,0
C00001,2/1/2024,2024,2,Standard,25,8000,500,200,500,40,3468.65,53.4,14,212.75,5.0,25.0,0,0
C00001,3/1/2024,2024,3,Standard,25,8000,500,200,500,40,4644.72,46.5,17,65.28,1.1,25.0,0,0
C00001,4/1/2024,2024,4,Standard,25,8000,500,200,500,40,5046.25,33.3,18,185.23,3.7,25.0,0,0
C00001,5/1/2024,2024,5,Standard,25,8000,500,200,500,40,5024.15,42.7,13,111.39,2.4,25.0,0,0
C00001,6/1/2024,2024,6,Standard,25,8000,500,200,500,40,5912.71,39.3,10,171.67,2.5,25.0,0,0
C00001,7/1/2024,2024,7,Standard,25,8000,500,200,500,40,6218.62,23.5,18,68.34,1.5,25.0,0,0
C00001,8/1/2024,2024,8,Standard,25,8000,500,200,500,40,5947.19,40.5,17,98.56,1.6,25.0,0,0
C00001,9/1/2024,2024,9,Standard,25,8000,500,200,500,40,4476.77,43.2,15,169.94,2.5,25.0,0,0
C00001,10/1/2024,2024,10,Standard,25,8000,500,200,500,40,3550.5,42.6,14,208.5,5.3,25.0,0,0
C00001,11/1/2024,2024,11,Standard,25,8000,500,200,500,40,5597.14,46.3,14,127.82,3.3,25.0,0,0
C00001,12/1/2024,2024,12,Standard,25,8000,500,200,500,40,6270.11,48.6,18,169.27,4.0,25.0,0,0
C00002,1/1/2022,2022,1,Standard,25,8000,500,200,500,40,8487.93,637.8,71,132.52,2.3,28.24,1,0
C00002,2/1/2022,2022,2,Standard,25,8000,500,200,500,40,8667.72,487.5,81,168.2,2.6,25.67,1,0
C00002,3/1/2022,2022,3,Standard,25,8000,500,200,500,40,11404.02,420.3,102,169.23,3.8,28.4,1,0
C00002,4/1/2022,2022,4,Standard,25,8000,500,200,500,40,11926.64,648.3,85,116.1,2.2,31.89,1,0
C00002,5/1/2022,2022,5,Standard,25,8000,500,200,500,40,9738.82,988.7,74,197.9,3.1,36.51,1,0
C00002,6/1/2022,2022,6,Standard,25,8000,500,200,500,40,13497.19,798.4,76,240.78,4.8,36.47,1,0
C00002,7/1/2022,2022,7,Standard,25,8000,500,200,500,40,12771.91,728.3,64,204.74,3.0,34.34,1,0
C00002,8/1/2022,2022,8,Standard,25,8000,500,200,500,40,11789.24,745.6,70,109.09,2.7,33.7,1,0
C00002,9/1/2022,2022,9,Standard,25,8000,500,200,500,40,9194.56,464.5,59,98.85,1.7,26.19,1,0
C00002,10/1/2022,2022,10,Standard,25,8000,500,200,500,40,6650.1,513.1,51,134.37,2.9,25.26,1,0
C00002,11/1/2022,2022,11,Standard,25,8000,500,200,500,40,6964.45,454.7,40,136.32,2.4,25.0,0,0
C00002,12/1/2022,2022,12,Standard,25,8000,500,200,500,40,7118.38,309.0,42,135.53,2.7,25.0,0,0
C00002,1/1/2023,2023,1,Standard,25,8000,500,200,500,40,4207.92,426.8,34,79.59,1.6,25.0,0,0
C00002,2/1/2023,2023,2,Standard,25,8000,500,200,500,40,4273.11,354.6,28,37.81,0.6,25.0,0,0
C00002,3/1/2023,2023,3,Standard,25,8000,500,200,500,40,6184.29,330.7,31,22.34,0.6,25.0,0,0
C00002,4/1/2023,2023,4,Standard,25,8000,500,200,500,40,5387.23,341.3,55,137.96,3.2,25.0,0,0
C00002,5/1/2023,2023,5,Standard,25,8000,500,200,500,40,6148.27,654.2,57,103.77,2.6,28.08,1,0
C00002,6/1/2023,2023,6,Standard,25,8000,500,200,500,40,6458.31,753.7,42,68.35,1.7,30.07,1,0
C00002,7/1/2023,2023,7,Standard,25,8000,500,200,500,40,11685.63,864.5,79,217.72,4.6,35.98,1,0
C00002,8/1/2023,2023,8,Standard,25,8000,500,200,500,40,11101.76,737.1,67,238.73,6.0,32.84,1,0
C00002,9/1/2023,2023,9,Standard,25,8000,500,200,500,40,8115.34,732.2,61,109.2,1.6,29.76,1,0
C00002,10/1/2023,2023,10,Standard,25,8000,500,200,500,40,8111.38,813.9,97,233.66,3.8,31.39,1,0
C00002,11/1/2023,2023,11,Standard,25,8000,500,200,500,40,9285.68,742.2,84,121.57,1.8,31.13,1,0
C00002,12/1/2023,2023,12,Standard,25,8000,500,200,500,40,14929.36,767.9,76,143.47,2.6,37.29,1,0
C00002,1/1/2024,2024,1,Standard,25,8000,500,200,500,40,10026.59,688.3,62,153.35,2.9,30.79,1,0
C00002,2/1/2024,2024,2,Standard,25,8000,500,200,500,40,7920.88,684.5,63,138.31,2.4,28.69,1,0
C00002,3/1/2024,2024,3,Standard,25,8000,500,200,500,40,8148.61,451.9,67,120.16,2.9,25.15,1,0
C00002,4/1/2024,2024,4,Standard,25,8000,500,200,500,40,5701.36,438.2,42,153.75,2.8,25.0,0,0
C00002,5/1/2024,2024,5,Standard,25,8000,500,200,500,40,7108.58,372.9,44,74.03,1.3,25.0,0,0
C00002,6/1/2024,2024,6,Standard,25,8000,500,200,500,40,5341.5,396.4,42,124.59,2.6,25.0,0,0
C00002,7/1/2024,2024,7,Standard,25,8000,500,200,500,40,6673.32,440.0,25,111.17,1.7,25.0,0,0
C00002,8/1/2024,2024,8,Standard,25,8000,500,200,500,40,5756.68,490.7,30,159.96,3.8,25.0,0,0
C00002,9/1/2024,2024,9,Standard,25,8000,500,200,500,40,5799.25,441.5,40,73.73,1.1,25.0,0,0
C00002,10/1/2024,2024,10,Standard,25,8000,500,200,500,40,5569.16,412.7,38,65.73,1.7,25.0,0,0
C00002,11/1/2024,2024,11,Standard,25,8000,500,200,500,40,6229.97,474.5,42,118.45,2.8,25.0,0,0
C00002,12/1/2024,2024,12,Standard,25,8000,500,200,500,40,9484.03,430.0,59,208.18,3.4,26.48,1,0
C00003,1/1/2022,2022,1,Premium,40,15000,1000,300,2000,100,5419.82,301.9,145,1022.25,14.4,40.0,0,0
C00003,2/1/2022,2022,2,Premium,40,15000,1000,300,2000,100,7120.52,262.4,119,1993.72,47.4,40.0,0,0
C00003,3/1/2022,2022,3,Premium,40,15000,1000,300,2000,100,11096.31,228.8,177,1285.97,28.9,40.0,0,0
C00003,4/1/2022,2022,4,Premium,40,15000,1000,300,2000,100,7563.48,189.2,145,2467.85,56.1,42.34,1,0
C00003,5/1/2022,2022,5,Premium,40,15000,1000,300,2000,100,5645.18,283.9,124,1447.94,33.7,40.0,0,0
C00003,6/1/2022,2022,6,Premium,40,15000,1000,300,2000,100,4076.01,252.8,156,1256.62,18.7,40.0,0,0
C00003,7/1/2022,2022,7,Premium,40,15000,1000,300,2000,100,4875.95,207.8,125,1229.88,22.5,40.0,0,0
C00003,8/1/2022,2022,8,Premium,40,15000,1000,300,2000,100,8165.79,265.3,121,852.28,13.1,40.0,0,0
C00003,9/1/2022,2022,9,Premium,40,15000,1000,300,2000,100,11736.66,199.1,164,2261.29,55.1,41.31,1,0
C00003,10/1/2022,2022,10,Premium,40,15000,1000,300,2000,100,8324.94,239.7,133,2253.38,48.4,41.27,1,0
C00003,11/1/2022,2022,11,Premium,40,15000,1000,300,2000,100,5300.25,281.8,158,1623.74,29.2,40.0,0,0
C00003,12/1/2022,2022,12,Premium,40,15000,1000,300,2000,100,4086.63,231.3,112,914.87,13.5,40.0,0,0
C00003,1/1/2023,2023,1,Premium,40,15000,1000,300,2000,100,4898.78,287.0,144,1422.18,25.2,40.0,0,0
C00003,2/1/2023,2023,2,Premium,40,15000,1000,300,2000,100,7862.9,246.9,206,1734.93,31.1,40.0,0,0
C00003,3/1/2023,2023,3,Premium,40,15000,1000,300,2000,100,8596.73,258.9,78,2286.88,52.0,41.43,1,0
C00003,4/1/2023,2023,4,Premium,40,15000,1000,300,2000,100,7720.77,204.1,156,1975.2,42.8,40.0,0,0
C00003,5/1/2023,2023,5,Premium,40,15000,1000,300,2000,100,4384.63,216.5,69,1479.85,36.5,40.0,0,0
C00003,6/1/2023,2023,6,Premium,40,15000,1000,300,2000,100,4499.37,211.3,157,575.29,11.3,40.0,0,0
C00003,7/1/2023,2023,7,Premium,40,15000,1000,300,2000,100,4945.82,254.8,125,1312.66,20.3,40.0,0,0
C00003,8/1/2023,2023,8,Premium,40,15000,1000,300,2000,100,8225.41,227.7,127,1733.35,39.1,40.0,0,0
C00003,9/1/2023,2023,9,Premium,40,15000,1000,300,2000,100,9342.06,213.6,103,2951.15,68.3,44.76,1,0
C00003,10/1/2023,2023,10,Premium,40,15000,1000,300,2000,100,5604.58,273.4,108,1786.07,37.0,40.0,0,0
C00003,11/1/2023,2023,11,Premium,40,15000,1000,300,2000,100,6405.59,228.4,166,1700.12,39.5,40.0,0,0
C00003,12/1/2023,2023,12,Premium,40,15000,1000,300,2000,100,4050.4,146.6,129,1186.99,23.7,40.0,0,0
C00003,1/1/2024,2024,1,Premium,40,15000,1000,300,2000,100,4927.3,238.7,92,2310.0,46.8,41.55,1,0
C00003,2/1/2024,2024,2,Premium,40,15000,1000,300,2000,100,8054.76,206.2,132,1338.23,25.6,40.0,0,0
C00003,3/1/2024,2024,3,Premium,40,15000,1000,300,2000,100,6747.93,223.8,120,454.68,6.5,40.0,0,0
C00003,4/1/2024,2024,4,Premium,40,15000,1000,300,2000,100,7432.41,277.2,127,3177.52,48.6,45.89,1,0
C00003,5/1/2024,2024,5,Premium,40,15000,1000,300,2000,100,5535.39,272.9,179,1912.57,27.5,40.0,0,0
C00003,6/1/2024,2024,6,Premium,40,15000,1000,300,2000,100,5031.17,296.0,144,768.59,16.6,40.0,0,0
C00003,7/1/2024,2024,7,Premium,40,15000,1000,300,2000,100,5654.22,301.7,137,1384.38,24.6,40.0,0,0
C00003,8/1/2024,2024,8,Premium,40,15000,1000,300,2000,100,7726.97,246.4,108,1279.33,25.7,40.0,0,0
C00003,9/1/2024,2024,9,Premium,40,15000,1000,300,2000,100,10085.68,281.4,131,1895.43,47.2,40.0,0,0
C00003,10/1/2024,2024,10,Premium,40,15000,1000,300,2000,100,9231.08,265.7,169,1425.09,24.2,40.0,0,0
C00003,11/1/2024,2024,11,Premium,40,15000,1000,300,2000,100,4753.76,221.7,150,907.3,17.2,40.0,0,0
C00003,12/1/2024,2024,12,Premium,40,15000,1000,300,2000,100,4589.49,317.7,126,1382.83,31.9,40.0,0,0
C00004,1/1/2022,2022,1,Premium,40,15000,1000,300,2000,100,10218.89,510.7,220,654.8,11.0,40.0,0,0
C00004,2/1/2022,2022,2,Premium,40,15000,1000,300,2000,100,7464.76,367.5,267,1229.38,18.3,40.0,0,0
C00004,3/1/2022,2022,3,Premium,40,15000,1000,300,2000,100,9716.78,485.7,247,1204.9,21.1,40.0,0,0
C00004,4/1/2022,2022,4,Premium,40,15000,1000,300,2000,100,8518.84,571.9,247,1375.34,21.9,40.0,0,0
C00004,5/1/2022,2022,5,Premium,40,15000,1000,300,2000,100,10992.09,434.5,281,1177.27,29.6,40.0,0,0
C00004,6/1/2022,2022,6,Premium,40,15000,1000,300,2000,100,13046.47,540.4,185,1718.38,40.7,40.0,0,0
C00004,7/1/2022,2022,7,Premium,40,15000,1000,300,2000,100,12148.89,431.9,202,1731.71,37.4,40.0,0,0
C00004,8/1/2022,2022,8,Premium,40,15000,1000,300,2000,100,12072.56,521.7,310,1944.14,47.5,40.1,1,0
C00004,9/1/2022,2022,9,Premium,40,15000,1000,300,2000,100,9966.6,340.3,245,1311.09,31.0,40.0,0,0
C00004,10/1/2022,2022,10,Premium,40,15000,1000,300,2000,100,10588.66,500.2,207,649.49,10.5,40.0,0,0
C00004,11/1/2022,2022,11,Premium,40,15000,1000,300,2000,100,8779.87,389.3,186,1346.12,33.3,40.0,0,0
C00004,12/1/2022,2022,12,Premium,40,15000,1000,300,2000,100,12736.62,464.1,160,1519.71,31.1,40.0,0,0
C00004,1/1/2023,2023,1,Premium,40,15000,1000,300,2000,100,8070.99,523.9,148,593.2,14.1,40.0,0,0
C00004,2/1/2023,2023,2,Premium,40,15000,1000,300,2000,100,7245.42,370.0,168,253.64,6.3,40.0,0,0
C00004,3/1/2023,2023,3,Premium,40,15000,1000,300,2000,100,8941.08,434.8,134,1562.88,27.8,40.0,0,0
C00004,4/1/2023,2023,4,Premium,40,15000,1000,300,2000,100,9838.63,360.0,229,811.21,12.4,40.0,0,0
C00004,5/1/2023,2023,5,Premium,40,15000,1000,300,2000,100,8197.69,347.7,259,891.39,14.9,40.0,0,0
C00004,6/1/2023,2023,6,Premium,40,15000,1000,300,2000,100,9574.59,349.3,242,1940.82,37.1,40.0,0,0
C00004,7/1/2023,2023,7,Premium,40,15000,1000,300,2000,100,11042.39,436.0,158,1476.24,35.2,40.0,0,0
C00004,8/1/2023,2023,8,Premium,40,15000,1000,300,2000,100,8151.07,373.0,169,942.54,22.9,40.0,0,0
C00004,9/1/2023,2023,9,Premium,40,15000,1000,300,2000,100,8206.41,402.5,85,1169.25,16.5,40.0,0,0
C00004,10/1/2023,2023,10,Premium,40,15000,1000,300,2000,100,6584.87,257.0,164,854.9,17.2,40.0,0,0
C00004,11/1/2023,2023,11,Premium,40,15000,1000,300,2000,100,7201.27,379.1,217,543.8,10.3,40.0,0,0
C00004,12/1/2023,2023,12,Premium,40,15000,1000,300,2000,100,8028.26,291.7,148,1412.59,23.5,40.0,0,0
C00004,1/1/2024,2024,1,Premium,40,15000,1000,300,2000,100,5133.31,350.1,116,441.03,6.8,40.0,0,0
C00004,2/1/2024,2024,2,Premium,40,15000,1000,300,2000,100,5994.33,238.5,160,692.85,12.5,40.0,0,0
C00004,3/1/2024,2024,3,Premium,40,15000,1000,300,2000,100,7177.47,307.2,138,902.77,22.9,40.0,0,0
C00004,4/1/2024,2024,4,Premium,40,15000,1000,300,2000,100,5348.63,175.5,143,1249.54,22.3,40.0,0,0
C00004,5/1/2024,2024,5,Premium,40,15000,1000,300,2000,100,6712.86,335.2,149,462.36,9.4,40.0,0,0
C00004,6/1/2024,2024,6,Premium,40,15000,1000,300,2000,100,7723.89,345.8,134,814.21,18.3,40.0,0,0
C00004,7/1/2024,2024,7,Premium,40,15000,1000,300,2000,100,7170.11,274.6,112,577.05,10.6,40.0,0,0
C00004,8/1/2024,2024,8,Premium,40,15000,1000,300,2000,100,7877.29,264.6,128,611.46,15.7,40.0,0,0
C00004,9/1/2024,2024,9,Premium,40,15000,1000,300,2000,100,5469.36,222.3,85,429.07,11.0,40.0,0,0
C00004,10/1/2024,2024,10,Premium,40,15000,1000,300,2000,100,5281.83,279.7,87,529.16,9.0,40.0,0,0
C00004,11/1/2024,2024,11,Premium,40,15000,1000,300,2000,100,4399.61,272.9,89,1160.84,23.2,40.0,0,0
C00004,12/1/2024,2024,12,Premium,40,15000,1000,300,2000,100,4752.19,285.9,98,523.41,9.2,40.0,0,0
C00005,1/1/2022,2022,1,SuperPremium,55,50000,2000,1000,5000,200,12246.21,450.2,30,906.69,15.8,55.0,0,0
C00005,2/1/2022,2022,2,SuperPremium,55,50000,2000,1000,5000,200,12326.43,402.0,17,825.9,11.9,55.0,0,0
C00005,3/1/2022,2022,3,SuperPremium,55,50000,2000,1000,5000,200,11904.25,358.0,38,1447.55,30.9,55.0,0,0
C00005,4/1/2022,2022,4,SuperPremium,55,50000,2000,1000,5000,200,12003.45,350.9,27,1718.5,34.4,55.0,0,0
C00005,5/1/2022,2022,5,SuperPremium,55,50000,2000,1000,5000,200,12260.35,303.4,31,2226.26,32.5,55.0,0,0
C00005,6/1/2022,2022,6,SuperPremium,55,50000,2000,1000,5000,200,14941.56,381.2,32,1684.05,29.2,55.0,0,0
C00005,7/1/2022,2022,7,SuperPremium,55,50000,2000,1000,5000,200,17272.1,349.9,29,3606.41,89.8,55.0,0,0
C00005,8/1/2022,2022,8,SuperPremium,55,50000,2000,1000,5000,200,17563.1,380.9,37,1364.42,23.0,55.0,0,0
C00005,9/1/2022,2022,9,SuperPremium,55,50000,2000,1000,5000,200,13191.15,277.7,35,1087.34,17.1,55.0,0,0
C00005,10/1/2022,2022,10,SuperPremium,55,50000,2000,1000,5000,200,14869.79,382.5,34,1323.95,26.3,55.0,0,0
C00005,11/1/2022,2022,11,SuperPremium,55,50000,2000,1000,5000,200,13771.27,309.1,27,1930.84,49.9,55.0,0,0
C00005,12/1/2022,2022,12,SuperPremium,55,50000,2000,1000,5000,200,15119.46,379.7,27,1395.67,23.6,55.0,0,0
C00005,1/1/2023,2023,1,SuperPremium,55,50000,2000,1000,5000,200,10370.37,376.5,42,800.06,17.7,55.0,0,0
C00005,2/1/2023,2023,2,SuperPremium,55,50000,2000,1000,5000,200,11746.87,429.0,30,1479.54,34.2,55.0,0,0
C00005,3/1/2023,2023,3,SuperPremium,55,50000,2000,1000,5000,200,11355.1,376.8,29,1908.87,32.2,55.0,0,0
C00005,4/1/2023,2023,4,SuperPremium,55,50000,2000,1000,5000,200,14868.61,491.6,33,1581.06,36.0,55.0,0,0
C00005,5/1/2023,2023,5,SuperPremium,55,50000,2000,1000,5000,200,11756.5,385.7,32,1570.33,28.9,55.0,0,0
C00005,6/1/2023,2023,6,SuperPremium,55,50000,2000,1000,5000,200,19005.16,372.7,29,537.58,11.6,55.0,0,0
C00005,7/1/2023,2023,7,SuperPremium,55,50000,2000,1000,5000,200,11640.64,321.8,37,1689.45,36.5,55.0,0,0
C00005,8/1/2023,2023,8,SuperPremium,55,50000,2000,1000,5000,200,16640.0,309.4,27,1458.26,29.8,55.0,0,0
C00005,9/1/2023,2023,9,SuperPremium,55,50000,2000,1000,5000,200,14206.76,420.8,22,2037.09,30.7,55.0,0,0
C00005,10/1/2023,2023,10,SuperPremium,55,50000,2000,1000,5000,200,13073.52,361.2,32,1026.78,24.7,55.0,0,0
C00005,11/1/2023,2023,11,SuperPremium,55,50000,2000,1000,5000,200,12386.34,381.9,28,1805.45,32.2,55.0,0,0
C00005,12/1/2023,2023,12,SuperPremium,55,50000,2000,1000,5000,200,11988.72,360.7,36,918.19,14.9,55.0,0,0
C00005,1/1/2024,2024,1,SuperPremium,55,50000,2000,1000,5000,200,12205.65,380.0,34,1773.41,25.7,55.0,0,0
C00005,2/1/2024,2024,2,SuperPremium,55,50000,2000,1000,5000,200,12658.16,454.9,30,841.64,17.8,55.0,0,0
C00005,3/1/2024,2024,3,SuperPremium,55,50000,2000,1000,5000,200,9621.17,399.0,27,1374.26,30.4,55.0,0,0
C00005,4/1/2024,2024,4,SuperPremium,55,50000,2000,1000,5000,200,12667.77,376.4,28,1792.07,25.4,55.0,0,0
C00005,5/1/2024,2024,5,SuperPremium,55,50000,2000,1000,5000,200,14402.09,326.1,34,1227.26,24.7,55.0,0,0
C00005,6/1/2024,2024,6,SuperPremium,55,50000,2000,1000,5000,200,13910.4,358.9,20,1526.48,25.5,55.0,0,0
C00005,7/1/2024,2024,7,SuperPremium,55,50000,2000,1000,5000,200,17585.07,308.2,33,2239.03,48.7,55.0,0,0
C00005,8/1/2024,2024,8,SuperPremium,55,50000,2000,1000,5000,200,16993.23,319.6,31,1424.65,22.9,55.0,0,0
C00005,9/1/2024,2024,9,SuperPremium,55,50000,2000,1000,5000,200,11868.29,355.9,32,1997.18,44.5,55.0,0,0
C00005,10/1/2024,2024,10,SuperPremium,55,50000,2000,1000,5000,200,14537.23,380.6,31,1916.48,35.7,55.0,0,0
C00005,11/1/2024,2024,11,SuperPremium,55,50000,2000,1000,5000,200,11992.78,256.8,33,2101.57,53.0,55.0,0,0
C00005,12/1/2024,2024,12,SuperPremium,55,50000,2000,1000,5000,200,19562.37,294.9,37,2745.96,43.0,55.0,0,0
C00006,1/1/2022,2022,1,Premium,40,15000,1000,300,2000,100,12849.38,111.9,120,751.32,13.6,40.0,0,0
C00006,2/1/2022,2022,2,Premium,40,15000,1000,300,2000,100,9940.25,82.2,76,714.8,11.0,40.0,0,0
C00006,3/1/2022,2022,3,Premium,40,15000,1000,300,2000,100,11500.38,91.9,64,781.25,19.6,40.0,0,0
C00006,4/1/2022,2022,4,Premium,40,15000,1000,300,2000,100,9935.65,114.2,86,394.16,9.7,40.0,0,0
C00006,5/1/2022,2022,5,Premium,40,15000,1000,300,2000,100,11675.12,91.0,90,1182.16,20.2,40.0,0,0
C00006,6/1/2022,2022,6,Premium,40,15000,1000,300,2000,100,11275.97,104.3,83,1192.46,26.1,40.0,0,0
C00006,7/1/2022,2022,7,Premium,40,15000,1000,300,2000,100,14922.27,91.0,80,696.56,16.6,40.0,0,0
C00006,8/1/2022,2022,8,Premium,40,15000,1000,300,2000,100,14517.62,119.1,79,744.93,15.4,40.0,0,0
C00006,9/1/2022,2022,9,Premium,40,15000,1000,300,2000,100,9501.45,78.2,89,947.92,19.3,40.0,0,0
C00006,10/1/2022,2022,10,Premium,40,15000,1000,300,2000,100,9824.38,116.3,78,845.99,14.3,40.0,0,0
C00006,11/1/2022,2022,11,Premium,40,15000,1000,300,2000,100,14470.81,116.3,81,553.67,8.4,40.0,0,0
C00006,12/1/2022,2022,12,Premium,40,15000,1000,300,2000,100,12999.32,97.8,108,799.67,19.8,40.0,0,0
C00006,1/1/2023,2023,1,Premium,40,15000,1000,300,2000,100,10618.07,92.5,88,836.2,20.7,40.0,0,0
C00006,2/1/2023,2023,2,Premium,40,15000,1000,300,2000,100,9484.64,124.2,84,728.96,15.7,40.0,0,0
C00006,3/1/2023,2023,3,Premium,40,15000,1000,300,2000,100,13155.47,106.1,100,885.51,16.0,40.0,0,0
C00006,4/1/2023,2023,4,Premium,40,15000,1000,300,2000,100,12209.92,91.1,59,622.84,11.3,40.0,0,0
C00006,5/1/2023,2023,5,Premium,40,15000,1000,300,2000,100,11326.62,104.0,88,515.23,11.7,40.0,0,0
C00006,6/1/2023,2023,6,Premium,40,15000,1000,300,2000,100,16759.95,89.2,100,1109.95,27.5,41.76,1,0
C00006,7/1/2023,2023,7,Premium,40,15000,1000,300,2000,100,17763.05,91.1,71,595.66,14.7,42.76,1,0
C00006,8/1/2023,2023,8,Premium,40,15000,1000,300,2000,100,15472.03,110.1,57,731.32,17.1,40.47,1,0
C00006,9/1/2023,2023,9,Premium,40,15000,1000,300,2000,100,14432.14,114.5,70,1222.03,26.5,40.0,0,0
C00006,10/1/2023,2023,10,Premium,40,15000,1000,300,2000,100,10721.81,95.9,86,759.21,11.4,40.0,0,0
C00006,11/1/2023,2023,11,Premium,40,15000,1000,300,2000,100,11307.06,99.3,59,577.7,9.2,40.0,0,0
C00006,12/1/2023,2023,12,Premium,40,15000,1000,300,2000,100,11705.98,122.1,114,809.41,20.1,40.0,0,0
C00006,1/1/2024,2024,1,Premium,40,15000,1000,300,2000,100,10292.02,102.3,93,725.81,15.4,40.0,0,0
C00006,2/1/2024,2024,2,Premium,40,15000,1000,300,2000,100,9474.49,97.0,57,634.21,8.9,40.0,0,0
C00006,3/1/2024,2024,3,Premium,40,15000,1000,300,2000,100,13139.09,97.4,103,908.75,13.8,40.0,0,0
C00006,4/1/2024,2024,4,Premium,40,15000,1000,300,2000,100,11968.9,109.4,61,487.32,10.7,40.0,0,0
C00006,5/1/2024,2024,5,Premium,40,15000,1000,300,2000,100,12391.72,84.4,109,875.19,12.3,40.0,0,0
C00006,6/1/2024,2024,6,Premium,40,15000,1000,300,2000,100,12693.32,89.1,66,673.24,10.7,40.0,0,0
C00006,7/1/2024,2024,7,Premium,40,15000,1000,300,2000,100,16228.67,74.5,82,591.07,12.2,41.23,1,0
C00006,8/1/2024,2024,8,Premium,40,15000,1000,300,2000,100,15059.62,116.4,115,1346.58,30.0,40.06,1,0
C00006,9/1/2024,2024,9,Premium,40,15000,1000,300,2000,100,12081.16,93.8,62,872.5,19.0,40.0,0,0
C00006,10/1/2024,2024,10,Premium,40,15000,1000,300,2000,100,12511.89,129.7,80,883.54,14.7,40.0,0,0
C00006,11/1/2024,2024,11,Premium,40,15000,1000,300,2000,100,11943.7,84.5,85,914.63,20.6,40.0,0,0
C00006,12/1/2024,2024,12,Premium,40,15000,1000,300,2000,100,11454.3,121.9,71,744.64,12.5,40.0,0,0
C00007,1/1/2022,2022,1,Youth,20,5000,300,200,500,30,10119.73,329.2,115,1304.9,23.4,29.73,1,0
C00007,2/1/2022,2022,2,Youth,20,5000,300,200,500,30,10089.83,336.1,104,1158.37,26.6,29.1,1,0
C00007,3/1/2022,2022,3,Youth,20,5000,300,200,500,30,12588.74,356.8,145,872.03,19.0,30.58,1,0
C00007,4/1/2022,2022,4,Youth,20,5000,300,200,500,30,8922.88,367.9,88,492.58,11.9,25.28,1,0
